date,rolling_sharpe_252d
2019-11-07,2.943008805943165
2019-11-08,2.971617599391676
2019-11-11,2.928540746156765
2019-11-12,2.906075332629344
2019-11-13,2.8934772966497038
2019-11-14,2.943766038683531
2019-11-15,2.9440963895805425
2019-11-18,2.9771167092534077
2019-11-19,2.9693642528845556
2019-11-20,3.0411634522426754
2019-11-21,3.0144633299808152
2019-11-22,3.045316130438489
2019-11-25,3.046314717709467
2019-11-26,3.090041587490523
2019-11-27,3.0737760917761503
2019-11-29,3.052863316148856
2019-12-02,3.0549866082947057
2019-12-03,3.0765788076399625
2019-12-04,2.9813716804785946
2019-12-05,2.9312197441245655
2019-12-06,2.875999990140063
2019-12-09,2.9022702922855124
2019-12-10,2.9511258949584653
2019-12-11,2.9859713656999287
2019-12-12,2.9585996021738468
2019-12-13,2.9448359402393702
2019-12-16,2.95388210432321
2019-12-17,2.9353486909615953
2019-12-18,2.9786361418069176
2019-12-19,2.9789220944853247
2019-12-20,3.006121026104869
2019-12-23,2.9955093753434467
2019-12-24,2.981773808396579
2019-12-26,2.992350704697823
2019-12-27,3.018070607975225
2019-12-30,3.028366841475104
2019-12-31,3.026498114599359
2020-01-02,3.0325514407083243
2020-01-03,2.976916882687461
2020-01-06,3.1236100416827273
2020-01-07,3.1832636749600134
2020-01-08,3.132092608823176
2020-01-09,3.001370991225243
2020-01-10,3.1386864948429585
2020-01-13,3.0655880758649388
2020-01-14,3.1065531884397726
2020-01-15,3.1371985708054266
2020-01-16,3.13702900180596
2020-01-17,3.5918253866371685
2020-01-21,3.5292498048468977
2020-01-22,3.459466537757312
2020-01-23,3.503083240378883
2020-01-24,3.530050286704513
2020-01-27,3.5402531593886253
2020-01-28,3.4529506506957026
2020-01-29,3.515804453378315
2020-01-30,3.9442041246981874
2020-01-31,3.956072827963512
2020-02-03,3.8364299921628366
2020-02-04,3.8360203087067393
2020-02-05,3.8548060568105567
2020-02-06,3.8885574102273606
2020-02-07,4.331537469988092
2020-02-10,4.332532978839921
2020-02-11,4.335013018371202
2020-02-12,4.329694566427949
2020-02-13,4.284672653108505
2020-02-14,4.17001688865034
2020-02-18,4.147864312493283
2020-02-19,4.166835994132454
2020-02-20,4.164059405446825
2020-02-21,4.157683590909837
2020-02-24,4.185079899371417
2020-02-25,4.2108787525855185
2020-02-26,4.210007520045885
2020-02-27,4.320868281607309
2020-02-28,4.310253165954948
2020-03-02,4.32986803732522
2020-03-03,4.368708659124492
2020-03-04,4.383803391475957
2020-03-05,4.461165614232551
2020-03-06,4.521203236257688
2020-03-09,4.560062231901538
2020-03-10,4.49880255785955
2020-03-11,4.550288652887059
2020-03-12,4.650192336732716
2020-03-13,4.439611716797647
2020-03-16,4.020526613495939
2020-03-17,3.4464266774107446
2020-03-18,3.576978725870401
2020-03-19,3.493498494386524
2020-03-20,3.611905570532638
2020-03-23,3.7620151281760568
2020-03-24,3.6839447929240903
2020-03-25,3.7530092553950136
2020-03-26,3.741372740550948
2020-03-27,3.8632117242112054
2020-03-30,3.8071629139337038
2020-03-31,3.910723428991188
2020-04-01,3.9627407084691906
2020-04-02,3.9642266326113225
2020-04-03,3.953018563162528
2020-04-06,3.884677563535342
2020-04-07,3.9311548738809874
2020-04-08,3.9519012359568046
2020-04-09,4.049291439305196
2020-04-13,4.0892080426556765
2020-04-14,4.1251735014192565
2020-04-15,4.051456856525558
2020-04-16,3.8948558679002314
2020-04-17,3.8969283927459224
2020-04-20,3.909866772448272
2020-04-21,3.954738837085793
2020-04-22,3.892188329141302
2020-04-23,3.8775030106526835
2020-04-24,3.9208859846164406
2020-04-27,3.9925033646271686
2020-04-28,4.063434263777511
2020-04-29,4.098109969870651
2020-04-30,4.05550977912819
2020-05-01,4.076139864855326
2020-05-04,4.087988666833935
2020-05-05,4.130969900897095
2020-05-06,4.129955492829572
2020-05-07,4.246568866184582
2020-05-08,4.251561216099271
2020-05-11,4.336598513805966
2020-05-12,4.3301205808963585
2020-05-13,4.348623151946809
2020-05-14,4.388177208954799
2020-05-15,4.404521311637062
2020-05-18,4.3599054069213565
2020-05-19,4.374291383828327
2020-05-20,4.431228720055796
2020-05-21,4.436216777201585
2020-05-22,4.396178541934441
2020-05-26,4.3895424661013385
2020-05-27,4.401129151122486
2020-05-28,4.395959182973881
2020-05-29,4.408561724107358
2020-06-01,4.4099515362242
2020-06-02,4.424500615387161
2020-06-03,4.475378180239497
2020-06-04,4.496224465050877
2020-06-05,4.530973719907293
2020-06-08,4.607902025365831
2020-06-09,4.6305379963398865
2020-06-10,4.6176781742842135
2020-06-11,4.61681683580273
2020-06-12,4.613554499482344
2020-06-15,4.59871014038035
2020-06-16,4.600505814522298
2020-06-17,4.611877799402355
2020-06-18,4.647762038075097
2020-06-19,4.690265720209652
2020-06-22,4.759982123938115
2020-06-23,4.775842600059849
2020-06-24,4.602816884548355
2020-06-25,4.655622493413794
2020-06-26,4.714816598353826
2020-06-29,4.672458323773034
2020-06-30,4.707144591547939
2020-07-01,4.679255137223383
2020-07-02,4.777782862819544
2020-07-06,4.7227898379073805
2020-07-07,4.786572273422564
2020-07-08,4.717055391305507
2020-07-09,4.789380518815951
2020-07-10,4.718007288688722
2020-07-13,4.691651066479524
2020-07-14,4.726981272543481
2020-07-15,4.583702928766348
